filename,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
text1350,0.044045677,0.652528548,0.034257749,0.016313214,0.034257749,0.027732463,0.086460033,0.034257749,0.050570962,0.019575856
text935,0.04400978,0.024449878,0.053789731,0.026894866,0.239608802,0.139364303,0.053789731,0.325183374,0.041564792,0.051344743
text489,0.043956044,0.054945055,0.092307692,0.032967033,0.103296703,0.593406593,0.015384615,0.017582418,0.028571429,0.017582418
text1225,0.043956044,0.036630037,0.029304029,0.047619048,0.021978022,0.025641026,0.578754579,0.058608059,0.106227106,0.051282051
text581,0.043927649,0.348837209,0.023255814,0.372093023,0.028423773,0.015503876,0.041343669,0.036175711,0.059431525,0.031007752
text98,0.043927649,0.023255814,0.067183463,0.023255814,0.201550388,0.049095607,0.095607235,0.064599483,0.108527132,0.322997416
text1401,0.043902439,0.13902439,0.124390244,0.034146341,0.03902439,0.417073171,0.06097561,0.046341463,0.06097561,0.034146341
text714,0.043859649,0.096491228,0.043859649,0.412280702,0.078947368,0.043859649,0.070175439,0.043859649,0.096491228,0.070175439
text802,0.043715847,0.038251366,0.043715847,0.06557377,0.054644809,0.049180328,0.568306011,0.054644809,0.043715847,0.038251366
text459,0.043557169,0.411978221,0.041742287,0.161524501,0.103448276,0.036297641,0.043557169,0.029038113,0.09800363,0.030852995
text977,0.043478261,0.048309179,0.033816425,0.053140097,0.06763285,0.06763285,0.256038647,0.280193237,0.06763285,0.082125604
text702,0.043478261,0.02484472,0.031055901,0.01863354,0.50931677,0.167701863,0.01863354,0.065217391,0.046583851,0.074534161
text595,0.042801556,0.101167315,0.097276265,0.186770428,0.038910506,0.038910506,0.054474708,0.042801556,0.350194553,0.046692607
text1418,0.042767296,0.381132075,0.031446541,0.132075472,0.010062893,0.012578616,0.091823899,0.028930818,0.028930818,0.240251572
text495,0.042696629,0.170786517,0.13258427,0.103370787,0.06741573,0.060674157,0.040449438,0.024719101,0.24494382,0.112359551
text342,0.042471042,0.104247104,0.030888031,0.33976834,0.038610039,0.046332046,0.173745174,0.057915058,0.069498069,0.096525097
text1159,0.0421875,0.0625,0.303125,0.015625,0.0609375,0.0671875,0.0234375,0.0203125,0.3703125,0.034375
text542,0.042134831,0.04494382,0.030898876,0.025280899,0.053370787,0.668539326,0.028089888,0.039325843,0.033707865,0.033707865
text1415,0.042105263,0.056842105,0.050526316,0.025263158,0.362105263,0.101052632,0.088421053,0.153684211,0.044210526,0.075789474
text1208,0.042105263,0.039473684,0.044736842,0.023684211,0.036842105,0.026315789,0.631578947,0.044736842,0.097368421,0.013157895
text68,0.042071197,0.058252427,0.074433657,0.035598706,0.080906149,0.080906149,0.122977346,0.155339806,0.080906149,0.268608414
text904,0.042056075,0.023364486,0.046728972,0.58411215,0.042056075,0.03271028,0.042056075,0.023364486,0.046728972,0.11682243
text18,0.041899441,0.025139665,0.061452514,0.055865922,0.134078212,0.254189944,0.058659218,0.175977654,0.173184358,0.019553073
text740,0.041871921,0.091133005,0.073891626,0.064039409,0.359605911,0.022167488,0.078817734,0.034482759,0.209359606,0.024630542
text1287,0.041860465,0.027906977,0.037209302,0.055813953,0.065116279,0.074418605,0.046511628,0.581395349,0.03255814,0.037209302
text1044,0.041786744,0.537463977,0.050432277,0.021613833,0.053314121,0.085014409,0.054755043,0.044668588,0.097982709,0.0129683
text389,0.041353383,0.015037594,0.532581454,0.025062657,0.056390977,0.109022556,0.023809524,0.021303258,0.140350877,0.035087719
text964,0.041304348,0.060869565,0.35,0.041304348,0.191304348,0.047826087,0.065217391,0.034782609,0.117391304,0.05
text97,0.041297935,0.026548673,0.032448378,0.02359882,0.115044248,0.466076696,0.053097345,0.091445428,0.123893805,0.026548673
text594,0.041254125,0.198019802,0.100660066,0.115511551,0.011551155,0.02970297,0.0330033,0.0330033,0.369636964,0.067656766
text233,0.041176471,0.131372549,0.225490196,0.015686275,0.396078431,0.041176471,0.019607843,0.019607843,0.052941176,0.056862745
text206,0.041152263,0.111111111,0.0781893,0.032921811,0.094650206,0.102880658,0.037037037,0.053497942,0.403292181,0.04526749
text158,0.04109589,0.39334638,0.084148728,0.047945205,0.18590998,0.04109589,0.037181996,0.031311155,0.110567515,0.02739726
text399,0.041002278,0.15261959,0.06833713,0.066059226,0.01594533,0.166287016,0.116173121,0.01594533,0.323462415,0.034168565
text848,0.040816327,0.093877551,0.036734694,0.489795918,0.06122449,0.024489796,0.065306122,0.057142857,0.081632653,0.048979592
text328,0.040767386,0.069544365,0.040767386,0.254196643,0.045563549,0.014388489,0.244604317,0.040767386,0.023980815,0.225419664
text801,0.040609137,0.045685279,0.030456853,0.045685279,0.055837563,0.07106599,0.573604061,0.040609137,0.050761421,0.045685279
text315,0.040598291,0.019230769,0.049145299,0.019230769,0.480769231,0.256410256,0.038461538,0.051282051,0.025641026,0.019230769
text26,0.040590406,0.022140221,0.092250923,0.022140221,0.228782288,0.095940959,0.095940959,0.129151292,0.199261993,0.073800738
text85,0.040462428,0.063583815,0.023121387,0.037572254,0.046242775,0.037572254,0.023121387,0.650289017,0.046242775,0.031791908
text509,0.040431267,0.026954178,0.045822102,0.032345013,0.425876011,0.075471698,0.021563342,0.210242588,0.061994609,0.059299191
text763,0.040350877,0.01754386,0.019298246,0.022807018,0.047368421,0.031578947,0.71754386,0.042105263,0.043859649,0.01754386
text1127,0.040268456,0.337807606,0.096196868,0.07606264,0.163310962,0.071588367,0.029082774,0.067114094,0.078299776,0.040268456
text1070,0.040214477,0.174262735,0.048257373,0.080428954,0.09919571,0.026809651,0.238605898,0.163538874,0.085790885,0.042895442
text293,0.040160643,0.148594378,0.044176707,0.357429719,0.100401606,0.032128514,0.084337349,0.088353414,0.036144578,0.068273092
text657,0.040084388,0.616033755,0.046413502,0.014767932,0.040084388,0.023206751,0.124472574,0.029535865,0.02742616,0.037974684
text689,0.04,0.053333333,0.24,0.046666667,0.06,0.093333333,0.06,0.053333333,0.3,0.053333333
text933,0.039787798,0.119363395,0.061007958,0.039787798,0.050397878,0.137931034,0.042440318,0.347480106,0.042440318,0.119363395
text955,0.039772727,0.073863636,0.119318182,0.045454545,0.210227273,0.301136364,0.039772727,0.051136364,0.056818182,0.0625
text703,0.039755352,0.125382263,0.033639144,0.051987768,0.048929664,0.048929664,0.039755352,0.50764526,0.055045872,0.048929664
text930,0.039669421,0.099173554,0.011570248,0.076033058,0.01322314,0.033057851,0.680991736,0.009917355,0.018181818,0.018181818
text624,0.039660057,0.073654391,0.099150142,0.036827195,0.082152975,0.410764873,0.025495751,0.107648725,0.084985836,0.039660057
text450,0.03960396,0.017326733,0.034653465,0.014851485,0.076732673,0.03960396,0.413366337,0.227722772,0.099009901,0.037128713
text531,0.039525692,0.063241107,0.023715415,0.312252964,0.04743083,0.035573123,0.043478261,0.347826087,0.04743083,0.039525692
text454,0.039473684,0.052631579,0.026315789,0.546052632,0.065789474,0.049342105,0.131578947,0.032894737,0.023026316,0.032894737
text235,0.039408867,0.017241379,0.044334975,0.10591133,0.24137931,0.036945813,0.032019704,0.110837438,0.073891626,0.298029557
text625,0.039285714,0.053571429,0.028571429,0.485714286,0.017857143,0.035714286,0.239285714,0.035714286,0.039285714,0.025
text688,0.039285714,0.042857143,0.342857143,0.032142857,0.071428571,0.053571429,0.032142857,0.039285714,0.325,0.021428571
text1012,0.039215686,0.075630252,0.039215686,0.047619048,0.201680672,0.030812325,0.170868347,0.243697479,0.078431373,0.072829132
text456,0.039215686,0.065359477,0.029411765,0.539215686,0.029411765,0.019607843,0.163398693,0.022875817,0.022875817,0.068627451
text648,0.039215686,0.016806723,0.028011204,0.170868347,0.120448179,0.036414566,0.036414566,0.277310924,0.070028011,0.204481793
text1361,0.039164491,0.310704961,0.036553525,0.054830287,0.148825065,0.020887728,0.255874674,0.052219321,0.028720627,0.052219321
text683,0.039156627,0.042168675,0.021084337,0.141566265,0.021084337,0.024096386,0.629518072,0.024096386,0.024096386,0.03313253
text1034,0.038990826,0.247706422,0.018348624,0.28440367,0.084862385,0.02293578,0.016055046,0.071100917,0.032110092,0.183486239
text615,0.038961039,0.094155844,0.035714286,0.545454545,0.055194805,0.045454545,0.077922078,0.032467532,0.025974026,0.048701299
text543,0.038554217,0.277108434,0.031325301,0.426506024,0.024096386,0.03373494,0.055421687,0.031325301,0.062650602,0.019277108
text541,0.038363171,0.079283887,0.071611253,0.015345269,0.043478261,0.033248082,0.306905371,0.05370844,0.340153453,0.017902813
text321,0.038333333,0.32,0.036666667,0.13,0.1,0.038333333,0.133333333,0.125,0.033333333,0.045
text735,0.038251366,0.038251366,0.049180328,0.027322404,0.06010929,0.06557377,0.202185792,0.398907104,0.043715847,0.076502732
text1113,0.038186158,0.136038186,0.057279236,0.052505967,0.069212411,0.038186158,0.30071599,0.062052506,0.212410501,0.033412888
text1096,0.038147139,0.04359673,0.027247956,0.160762943,0.182561308,0.054495913,0.035422343,0.035422343,0.029972752,0.392370572
text639,0.038095238,0.082539683,0.022222222,0.606349206,0.025396825,0.015873016,0.107936508,0.041269841,0.034920635,0.025396825
text963,0.038095238,0.061904762,0.095238095,0.171428571,0.061904762,0.033333333,0.238095238,0.061904762,0.09047619,0.147619048
text249,0.037940379,0.325203252,0.105691057,0.051490515,0.132791328,0.063685637,0.020325203,0.043360434,0.158536585,0.06097561
text642,0.037894737,0.023157895,0.551578947,0.023157895,0.025263158,0.16,0.044210526,0.014736842,0.08,0.04
text524,0.03785489,0.025236593,0.706624606,0.041009464,0.063091483,0.025236593,0.025236593,0.022082019,0.028391167,0.025236593
text1340,0.037837838,0.064864865,0.048648649,0.156756757,0.183783784,0.027027027,0.037837838,0.075675676,0.243243243,0.124324324
text137,0.037790698,0.023255814,0.055232558,0.020348837,0.546511628,0.136627907,0.023255814,0.040697674,0.081395349,0.034883721
text1290,0.037735849,0.047169811,0.051886792,0.056603774,0.028301887,0.58490566,0.033018868,0.037735849,0.075471698,0.047169811
text804,0.037593985,0.030075188,0.022556391,0.033834586,0.109022556,0.033834586,0.609022556,0.056390977,0.041353383,0.026315789
text287,0.037558685,0.023474178,0.046948357,0.035211268,0.401408451,0.208920188,0.028169014,0.039906103,0.051643192,0.126760563
text193,0.037475345,0.469428008,0.035502959,0.059171598,0.067061144,0.015779093,0.203155819,0.031558185,0.039447732,0.041420118
text1397,0.037433155,0.058823529,0.018716578,0.417112299,0.032085561,0.021390374,0.032085561,0.026737968,0.037433155,0.318181818
text705,0.037383178,0.303738318,0.051401869,0.238317757,0.056074766,0.051401869,0.042056075,0.028037383,0.126168224,0.065420561
text872,0.037351443,0.23089983,0.039049236,0.037351443,0.056027165,0.013582343,0.137521222,0.030560272,0.375212224,0.042444822
text160,0.037344398,0.382780083,0.183609959,0.03526971,0.088174274,0.037344398,0.018672199,0.039419087,0.15560166,0.021784232
text547,0.037174721,0.29739777,0.048327138,0.037174721,0.137546468,0.074349442,0.078066914,0.066914498,0.167286245,0.055762082
text876,0.037037037,0.015432099,0.029320988,0.010802469,0.61882716,0.12654321,0.018518519,0.064814815,0.023148148,0.055555556
text797,0.036858974,0.020833333,0.02724359,0.025641026,0.032051282,0.02724359,0.746794872,0.028846154,0.032051282,0.022435897
text1053,0.036842105,0.036842105,0.047368421,0.036842105,0.042105263,0.042105263,0.152631579,0.515789474,0.047368421,0.042105263
text1001,0.036827195,0.40509915,0.065155807,0.033994334,0.033994334,0.039660057,0.291784703,0.045325779,0.028328612,0.019830028
text440,0.036809816,0.383435583,0.073619632,0.128834356,0.107361963,0.061349693,0.073619632,0.036809816,0.055214724,0.042944785
text534,0.036789298,0.050167224,0.050167224,0.217391304,0.046822742,0.033444816,0.394648829,0.066889632,0.050167224,0.053511706
text1157,0.036764706,0.625,0.027941176,0.032352941,0.033823529,0.039705882,0.111764706,0.033823529,0.044117647,0.014705882
text306,0.036723164,0.192090395,0.121468927,0.223163842,0.031073446,0.039548023,0.087570621,0.064971751,0.138418079,0.064971751
text1052,0.036697248,0.041284404,0.04587156,0.02293578,0.380733945,0.050458716,0.059633028,0.105504587,0.224770642,0.032110092
text865,0.036649215,0.02617801,0.047120419,0.089005236,0.178010471,0.094240838,0.047120419,0.162303665,0.251308901,0.068062827
text302,0.03655914,0.079569892,0.017204301,0.625806452,0.034408602,0.017204301,0.07311828,0.019354839,0.053763441,0.043010753
text289,0.03646833,0.126679463,0.161228407,0.111324376,0.147792706,0.042226488,0.026871401,0.032629559,0.284069098,0.030710173
text669,0.036423841,0.089403974,0.139072848,0.043046358,0.052980132,0.105960265,0.07615894,0.125827815,0.284768212,0.046357616
text1054,0.036395147,0.133448873,0.025996534,0.019064125,0.01559792,0.012131716,0.488734835,0.197573657,0.043327556,0.027729636
text343,0.036363636,0.319191919,0.064646465,0.121212121,0.191919192,0.072727273,0.022222222,0.032323232,0.117171717,0.022222222
text1049,0.036363636,0.295454545,0.059090909,0.047727273,0.077272727,0.05,0.038636364,0.263636364,0.1,0.031818182
text767,0.03630363,0.04290429,0.03630363,0.155115512,0.03960396,0.04290429,0.04620462,0.04290429,0.085808581,0.471947195
text819,0.036290323,0.383064516,0.084677419,0.221774194,0.024193548,0.028225806,0.036290323,0.040322581,0.088709677,0.056451613
text551,0.03626943,0.018134715,0.082901554,0.025906736,0.21761658,0.049222798,0.020725389,0.075129534,0.445595855,0.028497409
text1420,0.036199095,0.033182504,0.028657617,0.018099548,0.055806938,0.663650075,0.012066365,0.114630468,0.022624434,0.015082956
text999,0.036036036,0.204204204,0.057057057,0.039039039,0.06006006,0.06006006,0.33033033,0.108108108,0.075075075,0.03003003
text1198,0.03601108,0.074792244,0.022160665,0.033240997,0.04432133,0.041551247,0.587257618,0.04432133,0.085872576,0.030470914
text467,0.035971223,0.177458034,0.100719424,0.366906475,0.112709832,0.057553957,0.055155875,0.033573141,0.040767386,0.019184652
text632,0.035971223,0.089928058,0.025179856,0.658273381,0.021582734,0.021582734,0.064748201,0.028776978,0.025179856,0.028776978
text692,0.035971223,0.025179856,0.021582734,0.025179856,0.053956835,0.089928058,0.136690647,0.539568345,0.028776978,0.043165468
text1178,0.035928144,0.155688623,0.053892216,0.092814371,0.017964072,0.050898204,0.371257485,0.128742515,0.05988024,0.032934132
text432,0.035785288,0.264413519,0.035785288,0.159045726,0.029821074,0.02584493,0.332007952,0.035785288,0.029821074,0.051689861
text262,0.035714286,0.247252747,0.032967033,0.071428571,0.057692308,0.035714286,0.351648352,0.052197802,0.03021978,0.085164835
text1075,0.035714286,0.031512605,0.044117647,0.039915966,0.086134454,0.025210084,0.037815126,0.058823529,0.027310924,0.613445378
text159,0.035508637,0.388675624,0.151631478,0.041266795,0.100767754,0.035508637,0.013435701,0.024952015,0.201535509,0.00671785
text351,0.035447761,0.348880597,0.035447761,0.110074627,0.104477612,0.057835821,0.018656716,0.029850746,0.184701493,0.074626866
text1279,0.035416667,0.05,0.1875,0.022916667,0.122916667,0.091666667,0.029166667,0.01875,0.083333333,0.358333333
text1219,0.035416667,0.04375,0.047916667,0.270833333,0.152083333,0.020833333,0.191666667,0.025,0.089583333,0.122916667
text785,0.035294118,0.192156863,0.156862745,0.168627451,0.145098039,0.074509804,0.043137255,0.02745098,0.070588235,0.08627451
text748,0.03526971,0.022821577,0.039419087,0.029045643,0.524896266,0.205394191,0.01659751,0.041493776,0.045643154,0.039419087
text988,0.035211268,0.25,0.026408451,0.028169014,0.061619718,0.040492958,0.397887324,0.056338028,0.058098592,0.045774648
text528,0.035211268,0.089201878,0.035211268,0.03286385,0.056338028,0.058685446,0.05399061,0.328638498,0.284037559,0.025821596
text305,0.035087719,0.260651629,0.055137845,0.140350877,0.032581454,0.077694236,0.027568922,0.062656642,0.263157895,0.045112782
text59,0.035087719,0.127819549,0.120300752,0.025062657,0.065162907,0.172932331,0.105263158,0.025062657,0.290726817,0.032581454
text504,0.035087719,0.047368421,0.080701754,0.136842105,0.096491228,0.08245614,0.043859649,0.050877193,0.343859649,0.08245614
text526,0.035040431,0.283018868,0.021563342,0.495956873,0.029649596,0.026954178,0.029649596,0.026954178,0.018867925,0.032345013
text560,0.034934498,0.139737991,0.056768559,0.576419214,0.03930131,0.021834061,0.026200873,0.034934498,0.043668122,0.026200873
text174,0.034924331,0.036088475,0.557625146,0.030267753,0.046565774,0.159487776,0.047729919,0.011641444,0.065192084,0.010477299
text1245,0.034825871,0.014925373,0.059701493,0.009950249,0.253731343,0.485903814,0.036484245,0.063018242,0.018242123,0.023217247
text327,0.034722222,0.020833333,0.017361111,0.614583333,0.038194444,0.034722222,0.024305556,0.020833333,0.027777778,0.166666667
text138,0.034666667,0.048,0.042666667,0.026666667,0.48,0.141333333,0.034666667,0.053333333,0.050666667,0.088
text1288,0.034557235,0.017278618,0.047516199,0.019438445,0.017278618,0.036717063,0.028077754,0.047516199,0.071274298,0.680345572
text723,0.034482759,0.443349754,0.049261084,0.02955665,0.034482759,0.032019704,0.226600985,0.044334975,0.068965517,0.036945813
text251,0.034369885,0.333878887,0.058919804,0.093289689,0.122749591,0.086743044,0.027823241,0.10801964,0.119476268,0.014729951
